,CoachID,Name,NFL Coach Experience (thru 2023),College/Other Exp (thru 2023),Date of Birth,NFL Playing Exp,"Highest Pos NFL (1=HC, 2=Coord, 3=ST, Pos or Lower)",Highest Pos College / other Pro,# seasons as NFL Coordinator,Off/Def side of ball,1st Season as NFL HC,W,L,%,P_W,P_L,P_%,URL
1210,333607.0,"Wyche, Sam",18.0,3.0,1/5/1945 0:00:00,0.0,1.0,GA,0.0,Off,1984.0,122.0,158.0,0.436,6.0,2.0,0.75,https://pro-football-history.com/coach/459/sam-wyche-bio
1211,832140.0,"Weis, Charlie",17.0,9.0,3/30/1956 0:00:00,0.0,2.0,HC,9.0,Off,,,,,,,,
1212,843280.0,"Ferraro, Paul",7.0,23.0,4/30/1959 0:00:00,0.0,3.0,AH,0.0,Def,,45.0,67.0,0.402,2.0,2.0,0.5,https://pro-football-history.com/coach/1169/paul-ferraro-bio
1213,352246.0,"McMahon, Greg",11.0,16.0,1/2/1960 0:00:00,0.0,3.0,ST,0.0,ST,,101.0,75.0,0.574,6.0,4.0,0.6,https://pro-football-history.com/coach/2407/greg-mcmahon-bio
1214,968781.0,"Curry, Aaron",5.0,6.0,4/6/1986 0:00:00,3.0,3.0,DL,0.0,Def,,49.0,34.0,0.59,1.0,4.0,0.2,https://pro-football-history.com/coach/13592/aaron-curry-bio
1215,187812.0,Cliff Stein,,,12/14/1965 0:00:00,0.0,,,,,,,,,,,,
1216,390853.0,"Cribbs, Josh",,0.0,6/9/1983 0:00:00,10.0,3.0,,,,,7.0,8.0,0.469,0.0,0.0,0.0,https://pro-football-history.com/coach/14136/josh-cribbs-bio
1217,960208.0,"Wolthausen, Kevin",1.0,24.0,12/27/1957 0:00:00,0.0,3.0,DL,0.0,Def,,4.0,12.0,0.25,0.0,0.0,0.0,https://pro-football-history.com/coach/11977/kevin-wolthausen-bio
1218,777445.0,"Alexander, Paul",27.0,10.0,2/2/1960 0:00:00,0.0,3.0,OL,0.0,Off,,186.0,236.0,0.441,1.0,8.0,0.111,https://pro-football-history.com/coach/470/paul-alexander-bio
1219,280989.0,"Reid, Britt",9.0,3.0,4/25/1985 0:00:00,0.0,3.0,GA,0.0,Def,,91.0,37.0,0.711,7.0,6.0,0.538,https://pro-football-history.com/coach/2202/britt-reid-bio
1220,975529.0,"Switzer, Barry",4.0,18.0,10/5/1937 0:00:00,0.0,1.0,HC,0.0,Off,1994.0,40.0,24.0,0.625,5.0,2.0,0.714,https://pro-football-history.com/coach/408/barry-switzer-bio
1221,431842.0,"Robertson, Marcus",17.0,0.0,10/2/1969 0:00:00,2.0,3.0,,0.0,Def,,156.0,182.0,0.462,1.0,5.0,0.167,https://pro-football-history.com/coach/1042/marcus-robertson-bio
1222,462594.0,"Flores, Tom",20.0,0.0,3/21/1937 0:00:00,10.0,1.0,,0.0,off,1979.0,180.0,132.0,0.576,15.0,8.0,0.652,https://pro-football-history.com/coach/131/tom-flores-bio
1223,325417.0,"Daboll, Brian",23.0,3.0,4/14/1975 0:00:00,0.0,1.0,AP,8.0,Off,2022.0,211.0,159.0,0.57,24.0,8.0,0.75,https://pro-football-history.com/coach/1637/brian-daboll-bio
1224,184662.0,"Carter, Keith",11.0,8.0,7/2/1982 0:00:00,0.0,3.0,OL,0.0,Off,,108.0,71.0,0.603,9.0,6.0,0.6,https://pro-football-history.com/coach/1773/keith-carter-bio
1225,336515.0,"Hollern, Ryan",3.0,11.0,,0.0,3.0,DO,0.0,ST,,10.0,23.0,0.303,0.0,0.0,0.0,https://pro-football-history.com/coach/13403/ryan-hollern-bio
1226,857658.0,"Feeney, Matthew",2.0,8.0,10/8/1991 0:00:00,0.0,3.0,DC,0.0,,,,,,,,,
1227,614598.0,"Vulgamott, Keith",3.0,1.0,1/1/1981 0:00:00,0.0,3.0,GA,0.0,,,,,,,,,
1228,700703.0,"Adams, Michael",2.0,0.0,3/24/1981 0:00:00,0.0,3.0,,0.0,Def,,,,,,,,
1229,887317.0,"Corley, David",6.0,13.0,4/12/1980 0:00:00,0.0,3.0,OC,0.0,Off,,58.0,41.0,0.586,3.0,4.0,0.429,https://pro-football-history.com/coach/13891/david-corley-bio
1230,351217.0,"Cooper, Evan",3.0,9.0,6/25/1962 0:00:00,7.0,3.0,DB,0.0,,,12.0,30.0,0.286,0.0,0.0,0.0,https://pro-football-history.com/coach/13508/evan-cooper-bio
1231,267429.0,"Shannon, Randy",3.0,11.0,2/24/1966 0:00:00,1.0,3.0,DC,0.0,Def,,30.0,18.0,0.625,3.0,3.0,0.5,https://pro-football-history.com/coach/1283/randy-shannon-bio
1232,202398.0,"Mills, Sam",7.0,0.0,2/17/1978 0:00:00,10.0,3.0,DL,0.0,Def,,,,,,,,
1233,890787.0,"Monachino, Ted",16.0,10.0,10/15/1966 0:00:00,0.0,2.0,DL,2.0,Def,,130.0,128.0,0.504,8.0,5.0,0.615,https://pro-football-history.com/coach/735/ted-monachino-bio
1234,106348.0,"Morton, Chad",16.0,0.0,4/4/1977 0:00:00,7.0,3.0,ST,0.0,ST,,154.0,87.0,0.638,10.0,11.0,0.476,https://pro-football-history.com/coach/1023/chad-morton-bio
1235,474246.0,"Lewis, Sherman",23.0,12.0,6/29/1942 0:00:00,2.0,2.0,DC/AH,12.0,Off,,219.0,131.0,0.625,20.0,11.0,0.645,https://pro-football-history.com/coach/1105/sherman-lewis-bio
1236,490265.0,"Shafer, Steve",20.0,13.0,12/8/1940 0:00:00,0.0,3.0,HC,0.0,Def,,152.0,167.0,0.476,9.0,7.0,0.562,https://pro-football-history.com/coach/1209/steve-shafer-bio
1237,612424.0,"Heck, Jon",,,,,,,,,,10.0,7.0,0.588,1.0,1.0,0.5,https://pro-football-history.com/coach/14177/jon-heck-bio
1238,480203.0,"Bowen, Tyler",1.0,14.0,7/12/1989 0:00:00,0.0,3.0,OC,0.0,OFF,,3.0,14.0,0.176,0.0,0.0,0.0,https://pro-football-history.com/coach/13752/tyler-bowen-bio
1239,687961.0,"Hudspeth, Brian",0.0,20.0,9/14/1931 0:00:00,0.0,3.0,HC,0.0,Off,,,,,,,,
1240,927403.0,"Banker, Mark",3.0,23.0,1/15/1956 0:00:00,0.0,2.0,DC,3.0,Def,,14.0,34.0,0.292,0.0,0.0,0.0,https://pro-football-history.com/coach/2498/mark-banker-bio
1241,370254.0,"Holz, Nick",11.0,6.0,3/26/1984 0:00:00,0.0,3.0,OC,1.0,Off,,74.0,104.0,0.416,0.0,2.0,0.0,https://pro-football-history.com/coach/2318/nick-holz-bio
1242,299328.0,"Sankal, Jake",8.0,7.0,,0.0,3.0,Strength Coach,0.0,ST,,51.0,78.0,0.397,0.0,1.0,0.0,https://pro-football-history.com/coach/2843/jake-sankal-bio
1243,896131.0,"Watson, Stan",4.0,12.0,,0.0,3.0,DL,0.0,ST,,11.0,53.0,0.172,0.0,0.0,0.0,https://pro-football-history.com/coach/2770/stan-watson-bio
1244,629811.0,"Bing, Bryan",1.0,7.0,1/1/1993 0:00:00,0.0,3.0,DL,0.0,Def,,9.0,8.0,0.529,0.0,0.0,0.0,https://pro-football-history.com/coach/14187/bryan-bing-bio
1245,476436.0,"Langford, Reshard",1.0,0.0,2/6/1986 0:00:00,4.0,3.0,,0.0,,,13.0,3.0,0.812,1.0,1.0,0.5,https://pro-football-history.com/coach/11228/reshard-langford-bio
1246,247729.0,"Gray, Torrian",4.0,22.0,3/18/1974 0:00:00,3.0,3.0,DB,0.0,Def,,35.0,45.0,0.438,0.0,1.0,0.0,https://pro-football-history.com/coach/11162/torrian-gray-bio
1247,344909.0,"Carter, Pat",5.0,0.0,8/1/1966 0:00:00,10.0,3.0,,0.0,Off,,24.0,56.0,0.3,1.0,1.0,0.5,https://pro-football-history.com/coach/2666/pat-carter-bio
1248,902518.0,"Joseph, Vance",19.0,6.0,9/20/1972 0:00:00,3.0,1.0,DB,6.0,Def,2017.0,140.0,165.0,0.459,2.0,6.0,0.25,https://pro-football-history.com/coach/893/vance-joseph-bio
1249,491476.0,"Snow, Phil",7.0,23.0,12/22/1955 0:00:00,0.0,2.0,DC,3.0,Def,,26.0,76.0,0.255,0.0,0.0,0.0,https://pro-football-history.com/coach/2668/phil-snow-bio
1250,208367.0,"Thorne, Kyle",2.0,3.0,1/1/1982 0:00:00,0.0,3.0,,0.0,,,20.0,12.0,0.625,4.0,2.0,0.667,https://pro-football-history.com/coach/11975/kyle-thorne-bio
1251,661975.0,"Pannunzio, Joe",3.0,32.0,7/4/1959 0:00:00,0.0,3.0,HC,0.0,Off,,61.0,53.0,0.535,2.0,4.0,0.333,https://pro-football-history.com/coach/12768/joe-pannunzio-bio
1252,528697.0,"Solomon, Richard",13.0,14.0,10/8/1949 0:00:00,0.0,3.0,DC,0.0,Def,,90.0,85.0,0.514,3.0,3.0,0.5,https://pro-football-history.com/coach/1895/richard-solomon-bio
1253,191558.0,"Horton, Jeff",4.0,22.0,7/13/1957 0:00:00,0.0,3.0,HC,0.0,Off,,15.0,49.0,0.234,0.0,0.0,0.0,https://pro-football-history.com/coach/2622/jeff-horton-bio
1254,735849.0,"Bush, Frank",32.0,0.0,1/10/1963 0:00:00,3.0,2.0,,3.0,Def,,,,,,,,
1255,534366.0,"Bicknell, Bob",16.0,14.0,11/13/1969 0:00:00,0.0,3.0,OC,0.0,Off,,83.0,158.0,0.345,0.0,1.0,0.0,https://pro-football-history.com/coach/810/bob-bicknell-bio
1256,736845.0,"Washington, Todd",11.0,6.0,7/19/1976 0:00:00,8.0,3.0,ST,0.0,Off,,83.0,96.0,0.464,7.0,3.0,0.7,https://pro-football-history.com/coach/857/todd-washington-bio
1257,793371.0,"Callahan, Bill",25.0,18.0,7/31/1958 0:00:00,0.0,1.0,HC,7.0,Off,2002.0,215.0,185.0,0.537,11.0,11.0,0.5,https://pro-football-history.com/coach/50/bill-callahan-bio
1258,179155.0,"Perry, Rick",3.0,22.0,1/1/1970 0:00:00,0.0,3.0,DL,0.0,Def,,14.0,34.0,0.292,0.0,0.0,0.0,https://pro-football-history.com/coach/2268/rick-perry-bio
1259,491729.0,"Grosso, Rob",7.0,2.0,9/22/1993 0:00:00,0.0,3.0,GA,0.0,Off,,43.0,55.0,0.439,1.0,2.0,0.333,https://pro-football-history.com/coach/12722/rob-grosso-bio
1260,557844.0,"Frazier, Parks",6.0,3.0,11/20/1991 0:00:00,0.0,3.0,GA,0.0,OFF,,43.0,55.0,0.439,1.0,2.0,0.333,https://pro-football-history.com/coach/12325/parks-frazier-bio
1261,146422.0,"Gibbs, Gary",17.0,22.0,8/13/1952 0:00:00,0.0,2.0,HC,4.0,Def,,131.0,125.0,0.512,2.0,7.0,0.222,https://pro-football-history.com/coach/744/gary-gibbs-bio
1262,415684.0,"Rouse, Tyler",2.0,5.0,1/1/1995 0:00:00,0.0,3.0,ST,0.0,ST,,13.0,21.0,0.382,0.0,0.0,0.0,https://pro-football-history.com/coach/14012/tyler-rouse-bio
1263,432775.0,"Boudreau, Paul F.",4.0,13.0,12/30/1949 0:00:00,0.0,3.0,OL,0.0,Off,,27.0,36.0,0.43,0.0,0.0,0.0,https://pro-football-history.com/coach/2517/paul-f-boudreau-bio
1264,647983.0,"Caskey, Kyle",12.0,6.0,10/7/1978 0:00:00,0.0,3.0,TE/WR,0.0,Off,,86.0,104.0,0.453,0.0,5.0,0.0,https://pro-football-history.com/coach/670/kyle-caskey-bio
1265,852039.0,"Simmons, Clyde",8.0,5.0,8/4/1964 0:00:00,15.0,3.0,DL,0.0,Def,,49.0,77.0,0.391,2.0,1.0,0.667,https://pro-football-history.com/coach/2523/clyde-simmons-bio
1266,241860.0,Nyema Washington,1.0,6.0,,0.0,3.0,OC,0.0,Off,,,,,,,,
1267,771988.0,"Smith, Corey",1.0,13.0,1/1/1990 0:00:00,0.0,3.0,Strength Coach,0.0,,,12.0,5.0,0.706,2.0,1.0,0.667,https://pro-football-history.com/coach/14172/corey-smith-bio
1268,248279.0,"Kramer, Patrick",2.0,5.0,,0.0,3.0,AP,0.0,Off,,21.0,30.0,0.412,0.0,0.0,0.0,https://pro-football-history.com/coach/13769/patrick-kramer-bio
1269,468197.0,"Bradford, Ronnie",7.0,0.0,10/1/1970 0:00:00,10.0,3.0,,0.0,ST,,61.0,51.0,0.545,1.0,3.0,0.25,https://pro-football-history.com/coach/1830/ronnie-bradford-bio
1270,632187.0,"Colbert, Patrick Keary",1.0,12.0,5/21/1982 0:00:00,7.0,3.0,WR,0.0,Off,,,,,,,,
1271,243081.0,"Orgeron, Ed",1.0,23.0,7/27/1961 0:00:00,0.0,3.0,HC,0.0,Def,,8.0,8.0,0.5,0.0,0.0,0.0,https://pro-football-history.com/coach/11905/ed-orgeron-bio
1272,615039.0,"Walch, Carson",4.0,17.0,3/6/1978 0:00:00,0.0,3.0,OC,0.0,Off,,31.0,33.0,0.484,1.0,2.0,0.333,https://pro-football-history.com/coach/2205/carson-walch-bio
1273,873463.0,"Webster, Jacob",1.0,2.0,1/27/1998 0:00:00,0.0,3.0,GA,0.0,DEF,,12.0,5.0,0.706,2.0,1.0,0.667,https://pro-football-history.com/coach/14117/jacob-webster-bio
1274,874141.0,"Marchibroda, Ted",25.0,0.0,3/15/1931 0:00:00,5.0,1.0,,11.0,off,1975.0,283.0,241.0,0.539,9.0,16.0,0.36,https://pro-football-history.com/coach/246/ted-marchibroda-bio
1275,592478.0,"Beightol, Larry",22.0,11.0,11/21/1942 0:00:00,0.0,2.0,HC,1.0,Off,,160.0,190.0,0.457,3.0,7.0,0.3,https://pro-football-history.com/coach/1061/larry-beightol-bio
1276,388547.0,"Armstrong, Keith",30.0,7.0,12/15/1963 0:00:00,0.0,3.0,LB/ST,0.0,ST,,251.0,248.0,0.503,13.0,11.0,0.542,https://pro-football-history.com/coach/1210/keith-armstrong-bio
1277,571301.0,"Jeanpierre, Lemuel",7.0,0.0,5/19/1987 0:00:00,7.0,3.0,OL,0.0,Off,,59.0,56.0,0.513,0.0,2.0,0.0,https://pro-football-history.com/coach/11242/lemuel-jeanpierre-bio
1278,262945.0,"Chrisophel, Rick",11.0,37.0,10/27/1952 0:00:00,0.0,3.0,HC,0.0,Off,,,,,,,,
1279,695167.0,"Griffith, Justin",4.0,0.0,7/21/1980 0:00:00,8.0,3.0,,0.0,OFF,,18.0,46.0,0.281,0.0,0.0,0.0,https://pro-football-history.com/coach/2299/justin-griffith-bio
1280,397830.0,"Flaherty, Pat",21.0,20.0,4/27/1956 0:00:00,0.0,3.0,OL,0.0,Off,,151.0,153.0,0.497,10.0,5.0,0.667,https://pro-football-history.com/coach/981/pat-flaherty-bio
1281,180675.0,"Holcomb, Al",15.0,14.0,10/22/1970 0:00:00,0.0,2.0,DL,1.0,Def,,128.0,130.0,0.496,8.0,5.0,0.615,https://pro-football-history.com/coach/985/al-holcomb-bio
1282,873398.0,"Wilkins, Drew",14.0,0.0,8/20/1987 0:00:00,0.0,3.0,,0.0,Def,,132.0,94.0,0.584,9.0,7.0,0.562,https://pro-football-history.com/coach/2489/drew-wilkins-bio
1283,749240.0,"Nathan, Tony",17.0,4.0,12/14/1956 0:00:00,9.0,3.0,RB,0.0,Off,,146.0,110.0,0.57,5.0,9.0,0.357,https://pro-football-history.com/coach/1271/tony-nathan-bio
1284,560396.0,"Muschamp, Will",1.0,10.0,8/3/1971 0:00:00,0.0,3.0,AHC,0.0,Def,,9.0,7.0,0.562,0.0,0.0,0.0,https://pro-football-history.com/coach/1270/will-muschamp-bio
1285,399596.0,"Thomas, Joel",9.0,15.0,11/7/1974 0:00:00,0.0,3.0,HC,0.0,Off,,88.0,59.0,0.599,3.0,4.0,0.429,https://pro-football-history.com/coach/2415/joel-thomas-bio
1286,966807.0,Derek Frazier,4.0,22.0,2/12/1986 0:00:00,0.0,3.0,OL,0.0,Off,,30.0,35.0,0.461,2.0,1.0,0.667,https://pro-football-history.com/coach/12711/derek-frazier-bio
1287,326274.0,"Allen, Dennis",22.0,6.0,9/22/1972 0:00:00,0.0,1.0,DB,8.0,Def,2012.0,186.0,156.0,0.544,10.0,9.0,0.526,https://pro-football-history.com/coach/4/dennis-allen-bio
1288,473816.0,"Leo, Matt",1.0,0.0,5/8/1992 0:00:00,2.0,3.0,,0.0,Def,,,,,,,,
1289,829696.0,"Piraino, Frank",5.0,16.0,1/26/1980 0:00:00,0.0,3.0,,0.0,,,45.0,38.0,0.542,2.0,3.0,0.4,https://pro-football-history.com/coach/13392/frank-piraino-bio
1290,102084.0,"Douglas, Ross",3.0,3.0,12/3/1994 0:00:00,0.0,3.0,WR,0.0,Off,,21.0,26.0,0.447,0.0,1.0,0.0,https://pro-football-history.com/coach/13818/ross-douglas-bio
1291,879464.0,"Priefer, Chuck",19.0,13.0,7/26/1941 0:00:00,0.0,3.0,DC,0.0,ST,,118.0,154.0,0.434,3.0,5.0,0.375,https://pro-football-history.com/coach/1136/chuck-priefer-bio
1292,123513.0,"Thomas, Jordan",2.0,5.0,,0.0,3.0,GA,0.0,Def,,18.0,16.0,0.529,0.0,1.0,0.0,https://pro-football-history.com/coach/13940/jordan-thomas-bio
1293,438548.0,"Henderson, Eric",7.0,5.0,1/8/1983 0:00:00,6.0,3.0,DL,0.0,Def,,67.0,48.0,0.583,6.0,3.0,0.667,https://pro-football-history.com/coach/2989/eric-henderson-bio
1294,110093.0,"Hardy, James",5.0,10.0,1/1/1982 0:00:00,0.0,3.0,,0.0,,,42.0,23.0,0.646,8.0,1.0,0.889,https://pro-football-history.com/coach/2819/james-hardy-bio
1295,523317.0,"Canales, David",14.0,4.0,5/7/1981 0:00:00,0.0,2.0,QB,1.0,Off,,,,,,,,
1296,174435.0,"Ngo, Pierre",12.0,7.0,,0.0,3.0,Strength Coach,0.0,ST,,75.0,104.0,0.419,0.0,2.0,0.0,https://pro-football-history.com/coach/2267/pierre-ngo-bio
1297,436615.0,"Shimko, Stephen",2.0,12.0,1/31/1990 0:00:00,0.0,3.0,OC,0.0,Off,,,,,,,,
1298,114584.0,"Wilhoit, James",2.0,1.0,,1.0,3.0,ST,0.0,ST,,,,,,,,
1299,944833.0,John Parrella,1.0,9.0,11/22/1969 0:00:00,12.0,3.0,HC,0.0,Def,,6.0,10.0,0.375,0.0,0.0,0.0,https://pro-football-history.com/coach/12687/john-parrella-bio
1300,178066.0,"Terlecky, Shawn",5.0,10.0,,0.0,3.0,DB,0.0,DEF,,42.0,38.0,0.525,3.0,2.0,0.6,https://pro-football-history.com/coach/2776/shawn-terlecky-bio
1301,469870.0,"McGeoghan, Phil",8.0,7.0,7/8/1979 0:00:00,3.0,3.0,OC,0.0,Off,,62.0,66.0,0.484,1.0,2.0,0.333,https://pro-football-history.com/coach/835/phil-mcgeoghan-bio
1302,354002.0,"McKinney, Rusty",7.0,5.0,,0.0,3.0,ST,0.0,Def,,51.0,62.0,0.452,0.0,2.0,0.0,https://pro-football-history.com/coach/2757/rusty-mckinney-bio
1303,149889.0,"Emanuel, Gary",14.0,27.0,10/30/1958 0:00:00,0.0,3.0,AHC,0.0,Def,,113.0,145.0,0.438,7.0,5.0,0.583,https://pro-football-history.com/coach/792/gary-emanuel-bio
1304,636057.0,"Christovich, Josh",7.0,7.0,8/27/1990 0:00:00,0.0,3.0,,0.0,,,50.0,63.0,0.443,1.0,2.0,0.333,https://pro-football-history.com/coach/11240/josh-christovich-bio
1305,354604.0,"Drayton, Maurice",7.0,18.0,10/5/1976 0:00:00,0.0,3.0,HC,1.0,ST,,63.0,50.0,0.557,2.0,3.0,0.4,https://pro-football-history.com/coach/2783/maurice-drayton-bio
1306,311506.0,"Andrus, Bart",4.0,20.0,3/30/1958 0:00:00,0.0,3.0,HC,0.0,Off,,29.0,19.0,0.604,3.0,1.0,0.75,https://pro-football-history.com/coach/2892/bart-andrus-bio
1307,506154.0,"Brewster, Tim",5.0,14.0,10/13/1960 0:00:00,0.0,3.0,ST/TE,0.0,Off,,46.0,34.0,0.575,1.0,2.0,0.333,https://pro-football-history.com/coach/1831/tim-brewster-bio
1308,237404.0,"Rodgers, Richard",13.0,22.0,10/28/1961 0:00:00,0.0,2.0,DC,3.0,Def,,103.0,106.0,0.493,3.0,5.0,0.375,https://pro-football-history.com/coach/1194/richard-rodgers-bio
1309,529843.0,"Reich, Frank",19.0,0.0,12/4/1961 0:00:00,14.0,1.0,,4.0,Off,2018.0,151.0,125.0,0.547,11.0,7.0,0.611,https://pro-football-history.com/coach/775/frank-reich-bio
1310,513003.0,"Rowen, Keith",24.0,8.0,9/2/1952 0:00:00,0.0,2.0,OC,2.0,Off,,156.0,211.0,0.425,1.0,4.0,0.2,https://pro-football-history.com/coach/1889/keith-rowen-bio
1311,612892.0,"Fleury, Brian",11.0,10.0,,0.0,3.0,DC,0.0,Def,,93.0,86.0,0.52,8.0,5.0,0.615,https://pro-football-history.com/coach/2201/brian-fleury-bio
1312,908912.0,"Callahan, Brian",14.0,4.0,6/10/1984 0:00:00,0.0,2.0,GA,5.0,Off,,121.0,104.0,0.538,11.0,7.0,0.611,https://pro-football-history.com/coach/1909/brian-callahan-bio
1313,632898.0,"Adams, Ola",1.0,14.0,6/3/1986 0:00:00,0.0,3.0,DC,0.0,DEF,,5.0,12.0,0.294,0.0,0.0,0.0,https://pro-football-history.com/coach/13923/ola-adams-bio
1314,328815.0,"Milus, Ron",22.0,9.0,11/25/1963 0:00:00,0.0,3.0,DC,0.0,Def,,176.0,210.0,0.456,3.0,7.0,0.3,https://pro-football-history.com/coach/1187/ron-milus-bio
1315,703099.0,"McGovern, Bill",8.0,31.0,12/31/1962 0:00:00,0.0,3.0,DC,0.0,Def,,56.0,73.0,0.434,0.0,2.0,0.0,https://pro-football-history.com/coach/2463/bill-mcgovern-bio
1316,122509.0,"Blake, John",4.0,17.0,3/6/1961 0:00:00,0.0,3.0,HC,0.0,Def,,43.0,21.0,0.672,7.0,1.0,0.875,https://pro-football-history.com/coach/1972/john-blake-bio
1317,931278.0,"Jones, Matt",1.0,12.0,3/7/1993 0:00:00,0.0,3.0,OL,0.0,Off,,6.0,11.0,0.353,0.0,0.0,0.0,https://pro-football-history.com/coach/14107/matt-jones-bio
1318,260167.0,"McGinnis, Dave",31.0,12.0,8/7/1951 0:00:00,0.0,1.0,LB,5.0,Def,2000.0,234.0,260.0,0.474,4.0,9.0,0.308,https://pro-football-history.com/coach/260/dave-mcginnis-bio
1319,680909.0,"Carrier, Mark",10.0,2.0,10/28/1965 0:00:00,12.0,3.0,DB,0.0,Def,,100.0,59.0,0.628,5.0,8.0,0.385,https://pro-football-history.com/coach/2246/mark-carrier-bio
1320,642707.0,"Kasper, Joe",3.0,4.0,1/1/1993 0:00:00,0.0,3.0,WR,0.0,Off,,45.0,38.0,0.542,2.0,3.0,0.4,https://pro-football-history.com/coach/13741/joe-kasper-bio
1321,934534.0,"McDowell, Patrick",10.0,2.0,1/1/1977 0:00:00,0.0,3.0,Strength Coach,0.0,,,,,,,,,
1322,451435.0,"Rebrovich, Jason",10.0,12.0,3/15/1978 0:00:00,0.0,3.0,DC,0.0,Def,,69.0,93.0,0.426,3.0,2.0,0.6,https://pro-football-history.com/coach/2312/jason-rebrovich-bio
1323,910865.0,"Knapp, Greg",25.0,9.0,3/5/1963 0:00:00,0.0,2.0,AH/OC,10.0,Off,,211.0,189.0,0.527,11.0,10.0,0.524,https://pro-football-history.com/coach/1714/greg-knapp-bio
1324,991035.0,"DiAngelo, Michael",1.0,17.0,,0.0,3.0,,0.0,Off,,,,,,,,
1325,902369.0,"Day, Ryan",2.0,0.0,3/12/1979 0:00:00,0.0,3.0,,0.0,Off,,9.0,23.0,0.281,0.0,0.0,0.0,https://pro-football-history.com/coach/2469/ryan-day-bio
1326,998794.0,"White, Mike",17.0,15.0,1/4/1936 0:00:00,0.0,1.0,HC,0.0,Off,1995.0,132.0,140.0,0.485,4.0,4.0,0.5,https://pro-football-history.com/coach/445/mike-white-bio
1327,797528.0,"Hayes, Jonathan",16.0,4.0,8/11/1962 0:00:00,12.0,3.0,TE,0.0,Off,,131.0,122.0,0.518,0.0,7.0,0.0,https://pro-football-history.com/coach/664/jonathan-hayes-bio
1328,694709.0,"Thomas, Emmitt",38.0,2.0,6/4/1943 0:00:00,13.0,2.0,AP,7.0,Def,,315.0,282.0,0.527,16.0,16.0,0.5,https://pro-football-history.com/coach/412/emmitt-thomas-bio
1329,560380.0,"Montgomery, Wilbert",19.0,0.0,9/16/1954 0:00:00,10.0,3.0,,0.0,Off,,161.0,143.0,0.53,15.0,8.0,0.652,https://pro-football-history.com/coach/854/wilbert-montgomery-bio
1330,190785.0,"Urban, James",20.0,5.0,12/1/1973 0:00:00,0.0,3.0,TE/WR,0.0,Off,,210.0,126.0,0.624,8.0,16.0,0.333,https://pro-football-history.com/coach/672/james-urban-bio
1331,691960.0,"Watson, Steve",8.0,0.0,5/28/1957 0:00:00,10.0,3.0,,0.0,Off,,74.0,54.0,0.578,1.0,3.0,0.25,https://pro-football-history.com/coach/1965/steve-watson-bio
1332,420541.0,"Sumliin, Kevin",0.0,3.0,8/3/1964 0:00:00,0.0,3.0,HC,0.0,Off,,,,,,,,
1333,748278.0,"Washington, Eric",16.0,7.0,10/29/1969 0:00:00,0.0,2.0,AP,2.0,Def,,151.0,106.0,0.587,9.0,9.0,0.5,https://pro-football-history.com/coach/1206/eric-washington-bio
1334,300550.0,"McNally, Jim",29.0,9.0,12/13/1943 0:00:00,0.0,3.0,OL,0.0,Off,,202.0,238.0,0.459,8.0,7.0,0.533,https://pro-football-history.com/coach/636/jim-mcnally-bio
1335,824191.0,"Bonik, Devin",11.0,0.0,,0.0,3.0,,0.0,,,12.0,20.0,0.375,0.0,0.0,0.0,https://pro-football-history.com/coach/11260/devin-bonik-bio
1336,486865.0,"Dumas, Michael",3.0,0.0,3/18/1969 0:00:00,9.0,3.0,,0.0,Def,,1.0,15.0,0.062,0.0,0.0,0.0,https://pro-football-history.com/coach/1250/michael-dumas-bio
1337,734169.0,"DeFilippo, John",16.0,6.0,4/12/1978 0:00:00,0.0,2.0,QB,3.0,Off,,109.0,163.0,0.401,5.0,4.0,0.556,https://pro-football-history.com/coach/2295/john-defilippo-bio
1338,985325.0,"Gomes, Joe",3.0,0.0,11/28/1978 0:00:00,0.0,3.0,,0.0,,,25.0,23.0,0.521,0.0,1.0,0.0,https://pro-football-history.com/coach/2476/joe-gomes-bio
1339,996932.0,"Jones, Dale",0.0,34.0,3/8/1963 0:00:00,1.0,3.0,DC,0.0,Def,,50.0,47.0,0.515,1.0,2.0,0.333,https://pro-football-history.com/coach/12133/dale-jones-bio
1340,621084.0,"Callaway, Russell",1.0,13.0,1/1/1989 0:00:00,0.0,3.0,OC,0.0,,,,,,,,,
1341,917545.0,"Denson, Autry",1.0,12.0,12/8/1976 0:00:00,6.0,3.0,HC,0.0,Off,,4.0,13.0,0.235,0.0,0.0,0.0,https://pro-football-history.com/coach/14051/autry-denson-bio
1342,634052.0,"Wahle, Mike",1.0,0.0,3/29/1977 0:00:00,11.0,3.0,TE,0.0,Off,,6.0,10.0,0.375,0.0,0.0,0.0,https://pro-football-history.com/coach/2965/mike-wahle-bio
1343,357884.0,"Ansley, Derrick",4.0,15.0,12/11/1981 0:00:00,0.0,2.0,DC,1.0,Def,,28.0,39.0,0.418,0.0,1.0,0.0,https://pro-football-history.com/coach/12018/derrick-ansley-bio
1344,169861.0,"Judge, Mike",9.0,8.0,,0.0,3.0,ST,0.0,Off,,57.0,41.0,0.582,3.0,3.0,0.5,https://pro-football-history.com/coach/12850/mike-judge-bio
1345,213272.0,"Warwick, Bruce",1.0,0.0,,0.0,3.0,,0.0,,,7.0,9.0,0.438,0.0,0.0,0.0,https://pro-football-history.com/coach/11804/bruce-warwick-bio
